report_id,report_year,facility_id,jurisdiction_code,jurisdiction_facility_id,facility_name,registered_business_name,primary_anzsic_class_code,primary_anzsic_class_name,substance_id,substance_sort_order,substance_name,air_point_emission_kg,air_point_eet,air_fugitive_emission_kg,air_fugitive_eet,air_total_emission_kg,water_emission_kg,water_eet,land_emission_kg,land_eet,suburb,state,postcode,latitude,longitude,pivot_facility_name
543148,2022/2023,494660,NSW,836,A J Bush and Sons Riverstone,A.J. BUSH & SONS (MANUFACTURES) PTY LTD,1111,Meat Processing,85,88,Total Volatile Organic Compounds,754.226,___4_,,,754.226,,,,,Riverstone,NSW,2765,-33.66814,150.900607,A J Bush and Sons Riverstone NSW (836)
543148,2022/2023,494660,NSW,836,A J Bush and Sons Riverstone,A.J. BUSH & SONS (MANUFACTURES) PTY LTD,1111,Meat Processing,90,93,Zinc and compounds,3.93592,___4_,,,3.93592,,,,,Riverstone,NSW,2765,-33.66814,150.900607,A J Bush and Sons Riverstone NSW (836)
548306,2022/2023,552936,SA,SA0467,Finniss Park Piggery,A.L GOSS & A.W GOSS & G.J TISS & J.M TISS,192,Pig Farming,8,9,Ammonia (total),,,42004.78,___4_,42004.78,,,,,Mannum,SA,5238,-34.921618,139.262063,"Finniss Park Piggery, Mannum SA (SA0467)"
543006,2022/2023,674366,SA,SA0748,AAA Asphalt PTY LTD,AAA ASPHALT PTY LTD,1709,Other Petroleum and Coal Product Manufacturing,20,21,Carbon monoxide,1527.773326,___4_,127.0494812,___4_,1654.822807,,,,,Lonsdale,SA,5160,-35.09999,138.50261,"AAA Asphalt PTY LTD, Lonsdale SA (SA0748)"
543006,2022/2023,674366,SA,SA0748,AAA Asphalt PTY LTD,AAA ASPHALT PTY LTD,1709,Other Petroleum and Coal Product Manufacturing,46,47,Fluoride compounds,,,0.582063167,___4_,0.582063167,,,,,Lonsdale,SA,5160,-35.09999,138.50261,"AAA Asphalt PTY LTD, Lonsdale SA (SA0748)"
543006,2022/2023,674366,SA,SA0748,AAA Asphalt PTY LTD,AAA ASPHALT PTY LTD,1709,Other Petroleum and Coal Product Manufacturing,54,55,Manganese & compounds,0.276993625,___4_,0.850338518,___4_,1.127332143,,,,,Lonsdale,SA,5160,-35.09999,138.50261,"AAA Asphalt PTY LTD, Lonsdale SA (SA0748)"
543006,2022/2023,674366,SA,SA0748,AAA Asphalt PTY LTD,AAA ASPHALT PTY LTD,1709,Other Petroleum and Coal Product Manufacturing,55,56,Mercury & compounds,0.02661718,___4_,0.000102865,___4_,0.026720045,,,,,Lonsdale,SA,5160,-35.09999,138.50261,"AAA Asphalt PTY LTD, Lonsdale SA (SA0748)"
543006,2022/2023,674366,SA,SA0748,AAA Asphalt PTY LTD,AAA ASPHALT PTY LTD,1709,Other Petroleum and Coal Product Manufacturing,69,70,Oxides of Nitrogen,6898.984204,___4_,382.9323882,___4_,7281.916592,,,,,Lonsdale,SA,5160,-35.09999,138.50261,"AAA Asphalt PTY LTD, Lonsdale SA (SA0748)"
543006,2022/2023,674366,SA,SA0748,AAA Asphalt PTY LTD,AAA ASPHALT PTY LTD,1709,Other Petroleum and Coal Product Manufacturing,92,71,Particulate Matter ?2.5 µm (PM2.5),402.1980373,___4_,28.5715485,___4_,430.7695858,,,,,Lonsdale,SA,5160,-35.09999,138.50261,"AAA Asphalt PTY LTD, Lonsdale SA (SA0748)"
543006,2022/2023,674366,SA,SA0748,AAA Asphalt PTY LTD,AAA ASPHALT PTY LTD,1709,Other Petroleum and Coal Product Manufacturing,70,72,Particulate Matter ?10.0 µm (PM10),461.8409142,___4_,1702.662045,___4_,2164.502959,,,,,Lonsdale,SA,5160,-35.09999,138.50261,"AAA Asphalt PTY LTD, Lonsdale SA (SA0748)"
543006,2022/2023,674366,SA,SA0748,AAA Asphalt PTY LTD,AAA ASPHALT PTY LTD,1709,Other Petroleum and Coal Product Manufacturing,74,77,Polycyclic aromatic hydrocarbons (B[a]Peq),3.156993258,___4_,0.04874313,___4_,3.205736388,,,,,Lonsdale,SA,5160,-35.09999,138.50261,"AAA Asphalt PTY LTD, Lonsdale SA (SA0748)"
543006,2022/2023,674366,SA,SA0748,AAA Asphalt PTY LTD,AAA ASPHALT PTY LTD,1709,Other Petroleum and Coal Product Manufacturing,77,80,Sulfur dioxide,10.12492011,___4_,0.216451125,___4_,10.34137124,,,,,Lonsdale,SA,5160,-35.09999,138.50261,"AAA Asphalt PTY LTD, Lonsdale SA (SA0748)"
543006,2022/2023,674366,SA,SA0748,AAA Asphalt PTY LTD,AAA ASPHALT PTY LTD,1709,Other Petroleum and Coal Product Manufacturing,85,88,Total Volatile Organic Compounds,425.881017,___4_,57.65326325,___4_,483.5342803,,,,,Lonsdale,SA,5160,-35.09999,138.50261,"AAA Asphalt PTY LTD, Lonsdale SA (SA0748)"
549890,2022/2023,513342,QLD,Q080COL001,ABBOT POINT OPERATIONS P/L,ABBOT POINT OPERATIONS P/L,5212,Port and Water Transport Terminal Operations,10,11,Antimony & compounds,,,2.47161,___4_,2.47161,0.1675665,__3__,,,Merinda,QLD,4805,-19.899327,148.081248,"ABBOT POINT OPERATIONS P/L, Merinda QLD (Q080COL001)"
549890,2022/2023,513342,QLD,Q080COL001,ABBOT POINT OPERATIONS P/L,ABBOT POINT OPERATIONS P/L,5212,Port and Water Transport Terminal Operations,11,12,Arsenic & compounds,,,5.951569,___4_,5.951569,0.5306273,__3__,,,Merinda,QLD,4805,-19.899327,148.081248,"ABBOT POINT OPERATIONS P/L, Merinda QLD (Q080COL001)"
549890,2022/2023,513342,QLD,Q080COL001,ABBOT POINT OPERATIONS P/L,ABBOT POINT OPERATIONS P/L,5212,Port and Water Transport Terminal Operations,14,15,Beryllium & compounds,,,0.70688,___4_,0.70688,0.1675665,__3__,,,Merinda,QLD,4805,-19.899327,148.081248,"ABBOT POINT OPERATIONS P/L, Merinda QLD (Q080COL001)"
549890,2022/2023,513342,QLD,Q080COL001,ABBOT POINT OPERATIONS P/L,ABBOT POINT OPERATIONS P/L,5212,Port and Water Transport Terminal Operations,16,17,Boron & compounds,,,49.43022,___4_,49.43022,44.54476,__3__,,,Merinda,QLD,4805,-19.899327,148.081248,"ABBOT POINT OPERATIONS P/L, Merinda QLD (Q080COL001)"
549890,2022/2023,513342,QLD,Q080COL001,ABBOT POINT OPERATIONS P/L,ABBOT POINT OPERATIONS P/L,5212,Port and Water Transport Terminal Operations,26,27,Chromium (III) compounds,,,17.40884,___4_,17.40884,0.1675665,__3__,,,Merinda,QLD,4805,-19.899327,148.081248,"ABBOT POINT OPERATIONS P/L, Merinda QLD (Q080COL001)"
549890,2022/2023,513342,QLD,Q080COL001,ABBOT POINT OPERATIONS P/L,ABBOT POINT OPERATIONS P/L,5212,Port and Water Transport Terminal Operations,28,29,Cobalt & compounds,,,4.5656,___4_,4.5656,0.1815304,__3__,,,Merinda,QLD,4805,-19.899327,148.081248,"ABBOT POINT OPERATIONS P/L, Merinda QLD (Q080COL001)"
549890,2022/2023,513342,QLD,Q080COL001,ABBOT POINT OPERATIONS P/L,ABBOT POINT OPERATIONS P/L,5212,Port and Water Transport Terminal Operations,29,30,Copper & compounds,,,11.9469,___4_,11.9469,0.2094581,__3__,,,Merinda,QLD,4805,-19.899327,148.081248,"ABBOT POINT OPERATIONS P/L, Merinda QLD (Q080COL001)"
549890,2022/2023,513342,QLD,Q080COL001,ABBOT POINT OPERATIONS P/L,ABBOT POINT OPERATIONS P/L,5212,Port and Water Transport Terminal Operations,52,53,Lead & compounds,,,23.03891,___4_,23.03891,0.1675665,__3__,,,Merinda,QLD,4805,-19.899327,148.081248,"ABBOT POINT OPERATIONS P/L, Merinda QLD (Q080COL001)"
549890,2022/2023,513342,QLD,Q080COL001,ABBOT POINT OPERATIONS P/L,ABBOT POINT OPERATIONS P/L,5212,Port and Water Transport Terminal Operations,54,55,Manganese & compounds,,,72.13765,___4_,72.13765,52.47624,__3__,,,Merinda,QLD,4805,-19.899327,148.081248,"ABBOT POINT OPERATIONS P/L, Merinda QLD (Q080COL001)"
549890,2022/2023,513342,QLD,Q080COL001,ABBOT POINT OPERATIONS P/L,ABBOT POINT OPERATIONS P/L,5212,Port and Water Transport Terminal Operations,55,56,Mercury & compounds,,,0.1626227,___4_,0.1626227,0.01675665,__3__,,,Merinda,QLD,4805,-19.899327,148.081248,"ABBOT POINT OPERATIONS P/L, Merinda QLD (Q080COL001)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,42,44,Ethylbenzene,1.285130455,___4_,,,1.285130455,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,47,48,Formaldehyde (methyl aldehyde),1708.353868,___4_,,,1708.353868,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,49,50,n-Hexane,35.9450022,___4_,,,35.9450022,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,56,57,Methanol,80.9728813,___4_,,,80.9728813,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,69,70,Oxides of Nitrogen,131991.5941,___4_,,,131991.5941,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,92,71,Particulate Matter ?2.5 µm (PM2.5),2.49295983,___4_,,,2.49295983,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,70,72,Particulate Matter ?10.0 µm (PM10),2.49295983,___4_,,,2.49295983,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,71,73,Phenol,0.776875854,___4_,,,0.776875854,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,74,77,Polycyclic aromatic hydrocarbons (B[a]Peq),0.005604328,___4_,,,0.005604328,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,76,79,Styrene (ethenylbenzene),0.763348165,___4_,,,0.763348165,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,77,80,Sulfur dioxide,25.122851,___4_,,,25.122851,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,81,84,Toluene (methylbenzene),13.19915941,___4_,,,13.19915941,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,85,88,Total Volatile Organic Compounds,3826.40346,___4_,,,3826.40346,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,88,91,Vinyl Chloride Monomer,0.481199223,___4_,,,0.481199223,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524362,2020/2021,550356,WA,WA1056,Ilgarari Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,89,92,Xylenes (individual or mixed isomers),5.95218316,___4_,,,5.95218316,,,,,Capricorn,WA,6642,-24.43398038,119.7062755,"Ilgarari Compressor Station, Capricorn WA (WA1056)"
524368,2020/2021,567686,WA,WA1186,Neds Creek Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,1,1,Acetaldehyde,7.36595,___4_,,,7.36595,,,,,Meekatharra,WA,6642,-25.593803,119.752683,"Neds Creek Compressor Station, Meekatharra WA (WA1186)"
524368,2020/2021,567686,WA,WA1186,Neds Creek Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,91,5,Acrolein,1.178552,___4_,,,1.178552,,,,,Meekatharra,WA,6642,-25.593803,119.752683,"Neds Creek Compressor Station, Meekatharra WA (WA1186)"
524368,2020/2021,567686,WA,WA1186,Neds Creek Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,12,13,Benzene,2.209785,___4_,,,2.209785,,,,,Meekatharra,WA,6642,-25.593803,119.752683,"Neds Creek Compressor Station, Meekatharra WA (WA1186)"
524368,2020/2021,567686,WA,WA1186,Neds Creek Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,17,18,"1,3-Butadiene (vinyl ethylene)",0.08102545,___4_,,,0.08102545,,,,,Meekatharra,WA,6642,-25.593803,119.752683,"Neds Creek Compressor Station, Meekatharra WA (WA1186)"
524368,2020/2021,567686,WA,WA1186,Neds Creek Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,20,21,Carbon monoxide,15468.495,___4_,,,15468.495,,,,,Meekatharra,WA,6642,-25.593803,119.752683,"Neds Creek Compressor Station, Meekatharra WA (WA1186)"
524368,2020/2021,567686,WA,WA1186,Neds Creek Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,42,44,Ethylbenzene,5.9664195,___4_,,,5.9664195,,,,,Meekatharra,WA,6642,-25.593803,119.752683,"Neds Creek Compressor Station, Meekatharra WA (WA1186)"
524368,2020/2021,567686,WA,WA1186,Neds Creek Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,47,48,Formaldehyde (methyl aldehyde),132.5871,___4_,,,132.5871,,,,,Meekatharra,WA,6642,-25.593803,119.752683,"Neds Creek Compressor Station, Meekatharra WA (WA1186)"
524368,2020/2021,567686,WA,WA1186,Neds Creek Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,69,70,Oxides of Nitrogen,59664.195,___4_,,,59664.195,,,,,Meekatharra,WA,6642,-25.593803,119.752683,"Neds Creek Compressor Station, Meekatharra WA (WA1186)"
524368,2020/2021,567686,WA,WA1186,Neds Creek Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,92,71,Particulate Matter ?2.5 µm (PM2.5),353.5656,___4_,,,353.5656,,,,,Meekatharra,WA,6642,-25.593803,119.752683,"Neds Creek Compressor Station, Meekatharra WA (WA1186)"
524368,2020/2021,567686,WA,WA1186,Neds Creek Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,70,72,Particulate Matter ?10.0 µm (PM10),353.5656,___4_,,,353.5656,,,,,Meekatharra,WA,6642,-25.593803,119.752683,"Neds Creek Compressor Station, Meekatharra WA (WA1186)"
524368,2020/2021,567686,WA,WA1186,Neds Creek Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,77,80,Sulfur dioxide,95.75735,___4_,,,95.75735,,,,,Meekatharra,WA,6642,-25.593803,119.752683,"Neds Creek Compressor Station, Meekatharra WA (WA1186)"
524368,2020/2021,567686,WA,WA1186,Neds Creek Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,81,84,Toluene (methylbenzene),24.307635,___4_,,,24.307635,,,,,Meekatharra,WA,6642,-25.593803,119.752683,"Neds Creek Compressor Station, Meekatharra WA (WA1186)"
524368,2020/2021,567686,WA,WA1186,Neds Creek Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,85,88,Total Volatile Organic Compounds,390.39535,___4_,,,390.39535,,,,,Meekatharra,WA,6642,-25.593803,119.752683,"Neds Creek Compressor Station, Meekatharra WA (WA1186)"
524368,2020/2021,567686,WA,WA1186,Neds Creek Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,89,92,Xylenes (individual or mixed isomers),11.78552,___4_,,,11.78552,,,,,Meekatharra,WA,6642,-25.593803,119.752683,"Neds Creek Compressor Station, Meekatharra WA (WA1186)"
524360,2020/2021,550354,WA,WA1055,Paraburdoo Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,1,1,Acetaldehyde,8.568342,___4_,,,8.568342,,,,,Innawanga,WA,6751,-23.3398015,117.5801613,"Paraburdoo Compressor Station, Innawanga WA (WA1055)"
524360,2020/2021,550354,WA,WA1055,Paraburdoo Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,91,5,Acrolein,1.37093472,___4_,,,1.37093472,,,,,Innawanga,WA,6751,-23.3398015,117.5801613,"Paraburdoo Compressor Station, Innawanga WA (WA1055)"
524360,2020/2021,550354,WA,WA1055,Paraburdoo Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,12,13,Benzene,2.5705026,___4_,,,2.5705026,,,,,Innawanga,WA,6751,-23.3398015,117.5801613,"Paraburdoo Compressor Station, Innawanga WA (WA1055)"
524360,2020/2021,550354,WA,WA1055,Paraburdoo Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,17,18,"1,3-Butadiene (vinyl ethylene)",0.094251762,___4_,,,0.094251762,,,,,Innawanga,WA,6751,-23.3398015,117.5801613,"Paraburdoo Compressor Station, Innawanga WA (WA1055)"
524360,2020/2021,550354,WA,WA1055,Paraburdoo Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,20,21,Carbon monoxide,17993.5182,___4_,,,17993.5182,,,,,Innawanga,WA,6751,-23.3398015,117.5801613,"Paraburdoo Compressor Station, Innawanga WA (WA1055)"
524360,2020/2021,550354,WA,WA1055,Paraburdoo Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,42,44,Ethylbenzene,6.94035702,___4_,,,6.94035702,,,,,Innawanga,WA,6751,-23.3398015,117.5801613,"Paraburdoo Compressor Station, Innawanga WA (WA1055)"
524360,2020/2021,550354,WA,WA1055,Paraburdoo Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,47,48,Formaldehyde (methyl aldehyde),154.230156,___4_,,,154.230156,,,,,Innawanga,WA,6751,-23.3398015,117.5801613,"Paraburdoo Compressor Station, Innawanga WA (WA1055)"
524360,2020/2021,550354,WA,WA1055,Paraburdoo Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,69,70,Oxides of Nitrogen,69403.5702,___4_,,,69403.5702,,,,,Innawanga,WA,6751,-23.3398015,117.5801613,"Paraburdoo Compressor Station, Innawanga WA (WA1055)"
524360,2020/2021,550354,WA,WA1055,Paraburdoo Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,92,71,Particulate Matter ?2.5 µm (PM2.5),411.280416,___4_,,,411.280416,,,,,Innawanga,WA,6751,-23.3398015,117.5801613,"Paraburdoo Compressor Station, Innawanga WA (WA1055)"
524360,2020/2021,550354,WA,WA1055,Paraburdoo Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,70,72,Particulate Matter ?10.0 µm (PM10),411.280416,___4_,,,411.280416,,,,,Innawanga,WA,6751,-23.3398015,117.5801613,"Paraburdoo Compressor Station, Innawanga WA (WA1055)"
524360,2020/2021,550354,WA,WA1055,Paraburdoo Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,77,80,Sulfur dioxide,111.388446,___4_,,,111.388446,,,,,Innawanga,WA,6751,-23.3398015,117.5801613,"Paraburdoo Compressor Station, Innawanga WA (WA1055)"
524360,2020/2021,550354,WA,WA1055,Paraburdoo Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,81,84,Toluene (methylbenzene),28.2755286,___4_,,,28.2755286,,,,,Innawanga,WA,6751,-23.3398015,117.5801613,"Paraburdoo Compressor Station, Innawanga WA (WA1055)"
524360,2020/2021,550354,WA,WA1055,Paraburdoo Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,85,88,Total Volatile Organic Compounds,454.122126,___4_,,,454.122126,,,,,Innawanga,WA,6751,-23.3398015,117.5801613,"Paraburdoo Compressor Station, Innawanga WA (WA1055)"
524360,2020/2021,550354,WA,WA1055,Paraburdoo Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,89,92,Xylenes (individual or mixed isomers),13.7093472,___4_,,,13.7093472,,,,,Innawanga,WA,6751,-23.3398015,117.5801613,"Paraburdoo Compressor Station, Innawanga WA (WA1055)"
524364,2020/2021,550358,WA,WA1057,Wiluna Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,1,1,Acetaldehyde,3.536693,___4_,,,3.536693,,,,,Wiluna,WA,6646,-26.57357691,120.3094738,"Wiluna Compressor Station, Wiluna WA (WA1057)"
524364,2020/2021,550358,WA,WA1057,Wiluna Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,91,5,Acrolein,0.56587088,___4_,,,0.56587088,,,,,Wiluna,WA,6646,-26.57357691,120.3094738,"Wiluna Compressor Station, Wiluna WA (WA1057)"
524364,2020/2021,550358,WA,WA1057,Wiluna Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,12,13,Benzene,1.0610079,___4_,,,1.0610079,,,,,Wiluna,WA,6646,-26.57357691,120.3094738,"Wiluna Compressor Station, Wiluna WA (WA1057)"
524364,2020/2021,550358,WA,WA1057,Wiluna Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,17,18,"1,3-Butadiene (vinyl ethylene)",0.038903623,___4_,,,0.038903623,,,,,Wiluna,WA,6646,-26.57357691,120.3094738,"Wiluna Compressor Station, Wiluna WA (WA1057)"
524364,2020/2021,550358,WA,WA1057,Wiluna Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,20,21,Carbon monoxide,7427.0553,___4_,,,7427.0553,,,,,Wiluna,WA,6646,-26.57357691,120.3094738,"Wiluna Compressor Station, Wiluna WA (WA1057)"
524364,2020/2021,550358,WA,WA1057,Wiluna Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,42,44,Ethylbenzene,2.86472133,___4_,,,2.86472133,,,,,Wiluna,WA,6646,-26.57357691,120.3094738,"Wiluna Compressor Station, Wiluna WA (WA1057)"
524364,2020/2021,550358,WA,WA1057,Wiluna Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,47,48,Formaldehyde (methyl aldehyde),63.660474,___4_,,,63.660474,,,,,Wiluna,WA,6646,-26.57357691,120.3094738,"Wiluna Compressor Station, Wiluna WA (WA1057)"
524364,2020/2021,550358,WA,WA1057,Wiluna Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,69,70,Oxides of Nitrogen,28647.2133,___4_,,,28647.2133,,,,,Wiluna,WA,6646,-26.57357691,120.3094738,"Wiluna Compressor Station, Wiluna WA (WA1057)"
524364,2020/2021,550358,WA,WA1057,Wiluna Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,92,71,Particulate Matter ?2.5 µm (PM2.5),169.761264,___4_,,,169.761264,,,,,Wiluna,WA,6646,-26.57357691,120.3094738,"Wiluna Compressor Station, Wiluna WA (WA1057)"
524364,2020/2021,550358,WA,WA1057,Wiluna Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,70,72,Particulate Matter ?10.0 µm (PM10),169.761264,___4_,,,169.761264,,,,,Wiluna,WA,6646,-26.57357691,120.3094738,"Wiluna Compressor Station, Wiluna WA (WA1057)"
524364,2020/2021,550358,WA,WA1057,Wiluna Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,77,80,Sulfur dioxide,45.977009,___4_,,,45.977009,,,,,Wiluna,WA,6646,-26.57357691,120.3094738,"Wiluna Compressor Station, Wiluna WA (WA1057)"
524364,2020/2021,550358,WA,WA1057,Wiluna Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,81,84,Toluene (methylbenzene),11.6710869,___4_,,,11.6710869,,,,,Wiluna,WA,6646,-26.57357691,120.3094738,"Wiluna Compressor Station, Wiluna WA (WA1057)"
524364,2020/2021,550358,WA,WA1057,Wiluna Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,85,88,Total Volatile Organic Compounds,187.444729,___4_,,,187.444729,,,,,Wiluna,WA,6646,-26.57357691,120.3094738,"Wiluna Compressor Station, Wiluna WA (WA1057)"
524364,2020/2021,550358,WA,WA1057,Wiluna Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,89,92,Xylenes (individual or mixed isomers),5.6587088,___4_,,,5.6587088,,,,,Wiluna,WA,6646,-26.57357691,120.3094738,"Wiluna Compressor Station, Wiluna WA (WA1057)"
524366,2020/2021,560028,WA,WA1138,Wyloo West Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,1,1,Acetaldehyde,10.628435,___4_,,,10.628435,,,,,Nanutarra,WA,6751,-22.6263167,116.1961278,"Wyloo West Compressor Station, Nanutarra WA (WA1138)"
524366,2020/2021,560028,WA,WA1138,Wyloo West Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,91,5,Acrolein,1.7005496,___4_,,,1.7005496,,,,,Nanutarra,WA,6751,-22.6263167,116.1961278,"Wyloo West Compressor Station, Nanutarra WA (WA1138)"
524366,2020/2021,560028,WA,WA1138,Wyloo West Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,12,13,Benzene,3.1885305,___4_,,,3.1885305,,,,,Nanutarra,WA,6751,-22.6263167,116.1961278,"Wyloo West Compressor Station, Nanutarra WA (WA1138)"
